,GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
9763,822484,0.0,1.0,0.0,0.0,1.0,0.061725,0.938275,0.980175,0.019825,0.0548,0.654462,0.257821,0.032917,0.340321,0.659679,0.0,0.0,0.0,0.0,0.0,0.08508025,0.056833607,0.028246643,0.1701605,0.0,0.0,0.0,0.0,0.182470358,0.733850161,0.063854481,0.028366265,0.154226616,0.646471481,0.06558645,0.034645266,0.050879904
9764,835587,0.80899,0.176827,0.014183,0.0,0.176827,0.0,0.176827,0.0,0.176827,0.0,0.080897468,0.0,0.095929532,0.0,1.0,0.326741353,0.482248647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9765,229298,0.836093,0.1276,0.036307,0.0,0.1276,0.0,0.1276,0.0,0.1276,0.1276,0.0,0.0,0.0,0.235307,0.764693,0.306970709,0.529122291,0.0,0.0,0.042077833,0.042077833,0.0,0.084155666,0.042077833,0.024917599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9766,852930,0.0,1.0,0.0,0.0,1.0,0.093552,0.906448,0.816874,0.183126,0.042664,0.839259,0.118077,0.0,0.197721,0.802279,0.0,0.0,0.0,0.0,0.0,0.109932876,0.065841093,0.021947031,0.0,0.0,0.0,0.0,0.0,0.359315099,0.32389871,0.133660191,0.0,0.23290058,0.323745137,0.088002653,0.024150063,0.148075567
9767,293553,0.14269,0.836735,0.020575,0.046855487,0.789879513,0.464765896,0.325113618,0.051915621,0.737963893,0.0,0.162760203,0.627119311,0.0,0.83151,0.16849,0.11886077,0.02382923,0.0,0.83151,0.0,0.0,0.0,0.0,0.0,0.0,0.046855487,0.0,0.0,0.046529116,0.005386505,0.0,0.0,0.00645389,0.0,0.0,0.0,0.04546173
9768,937722,0.829137,0.170863,0.0,0.0,0.170863,0.0,0.170863,0.0,0.170863,0.0,0.0,0.170863,0.0,0.138116,0.861884,0.43085358,0.39828342,0.0,0.0,0.069058,0.034529,0.0,0.034529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9772,474938,0.162692,0.815626,0.021682,0.630133888,0.185492112,0.029481931,0.156010181,0.146289838,0.039202274,0.0,0.098552886,0.054531342,0.032407883,0.400832,0.599168,0.0,0.007322767,0.155369233,0.0,0.0,0.057318976,0.0,0.286194048,0.057318976,0.0,0.294272526,0.083807807,0.252053555,0.065694963,0.0,0.080594875,0.02858167,0.071569377,0.0,0.0,0.0,0.046138937
9775,459738,0.073,0.896,0.031,0.0,0.896,0.290304,0.605696,0.896,0.0,0.024192,0.338688,0.53312,0.0,0.3,0.7,0.0,0.073,0.0,0.0249,0.075,0.075,0.075,0.0501,0.0,0.0,0.0,0.0,0.0,0.702464,0.193536,0.0,0.0,0.217945728,0.169513344,0.24216192,0.072648576,0.193729536
9776,628929,0.906139,0.06855,0.025311,0.0,0.06855,0.0,0.06855,0.0,0.06855,0.0,0.0,0.06855,0.0,0.109795,0.890205,0.026330587,0.819213086,0.060595327,0.0,0.0,0.0,0.00329385,0.10650115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9779,186542,0.938532,0.061468,0.0,0.0,0.061468,0.0,0.061468,0.0,0.061468,0.0,0.030341404,0.031126596,0.0,0.055449,0.944551,0.922493427,0.016038573,0.0,0.0,0.0,0.0277245,0.0,0.0277245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780,899474,0.13792,0.857445,0.004635,0.0,0.857445,0.069128073,0.788316927,0.36691272,0.49053228,0.0,0.102793936,0.68853005,0.066121014,0.79257,0.20743,0.006797801,0.125841242,0.005280957,0.16364272,0.024892246,0.12035334,0.163984318,0.107646065,0.212050518,0.0,0.0,0.0,0.0,0.166992619,0.133763169,0.066156932,0.087237902,0.067725117,0.0,0.0,0.0,0.211949701
9781,727037,0.122128,0.873393,0.004479,0.04488454,0.82850846,0.177565933,0.650942527,0.316619479,0.511888981,0.021945532,0.172270936,0.447190756,0.187101237,0.684215,0.315785,0.006107988,0.107658397,0.008361616,0.665001559,0.0,0.0,0.0,0.019213441,0.0,0.0,0.0,0.02244227,0.02244227,0.10890032,0.115457193,0.092261966,0.0,0.316619479,0.0,0.0,0.0,0.0
9783,283714,0.845191,0.0,0.154809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044681,0.955319,0.755270284,0.089920716,0.0,0.0,0.0,0.0,0.044681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9786,972301,0.082945,0.907167,0.009888,0.072558845,0.834608155,0.111680586,0.722927568,0.691101456,0.143506699,0.01772207,0.182440335,0.586086884,0.048358031,0.73421,0.26579,0.028359061,0.054585939,0.0,0.0,0.0,0.101953135,0.041074644,0.387275951,0.20390627,0.0,0.072558845,0.0,0.0,0.446817133,0.202942634,0.04134238,0.017196678,0.11293358,0.154875836,0.107475261,0.0,0.298620101
9788,984675,0.880891,0.114757,0.004352,0.02868925,0.08606775,0.0,0.08606775,0.0,0.08606775,0.0,0.0,0.045969302,0.040098448,0.584216,0.415784,0.651689328,0.229201672,0.0,0.0,0.025146409,0.0,0.0,0.330412706,0.228656884,0.0,0.02868925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9789,421494,0.150968,0.840959,0.008073,0.749483685,0.091475315,0.091475315,0.0,0.0,0.091475315,0.0,0.0,0.0,0.091475315,0.043504,0.956496,0.0,0.0,0.150968,0.0,0.043504,0.0,0.0,0.0,0.0,0.0,0.176128666,0.088439075,0.484915944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9795,650758,0.029037,0.960507,0.010456,0.017229575,0.943277425,0.453570234,0.489707192,0.750557358,0.192720068,0.185431363,0.444177077,0.272975054,0.040693931,0.426928,0.573072,0.004327442,0.024709558,0.0,0.0,0.0,0.061050704,0.365877296,0.0,0.0,0.0,0.017229575,0.0,0.0,0.202128099,0.492746159,0.055682349,0.0,0.27601972,0.253735672,0.034617957,0.0,0.186184009
9798,905582,0.826718,0.144496,0.028786,0.0,0.144496,0.0,0.144496,0.0,0.144496,0.0,0.0,0.144496,0.0,0.06074,0.93926,0.156179431,0.653346968,0.017191601,0.0,0.0,0.0,0.06074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9802,735621,0.167732,0.832268,0.0,0.098969149,0.733298851,0.0,0.733298851,0.379260699,0.354038152,0.176081187,0.160589515,0.253660539,0.14296761,0.133086,0.866914,0.0,0.068660088,0.099071912,0.044361956,0.0,0.0,0.044361956,0.044361956,0.0,0.0,0.032371027,0.0,0.066598122,0.181787997,0.197472702,0.0,0.0,0.033769752,0.0,0.0,0.0,0.345490947
9804,685678,0.997634,0.0,0.002366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.920602688,0.077031312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9805,862970,0.196378,0.802664,0.000958,0.711779158,0.090884842,0.0,0.090884842,0.057369057,0.033515785,0.0,0.090884842,0.0,0.0,0.041856,0.958144,0.0,0.0,0.196378,0.034405632,0.0,0.007450368,0.0,0.0,0.0,0.0,0.10188051,0.038888054,0.571010594,0.057369057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057369057
9809,628050,0.183619,0.816381,0.0,0.0,0.816381,0.021751655,0.794629345,0.562227716,0.254153284,0.0,0.408514603,0.407866397,0.0,0.083344,0.916656,0.020095263,0.163523737,0.0,0.027781306,0.0,0.027781306,0.027781306,0.0,0.0,0.0,0.0,0.0,0.0,0.376609922,0.185617794,0.0,0.031404916,0.066665027,0.063704336,0.050865304,0.0,0.349588134
9814,890847,0.148507,0.851493,0.0,0.851493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724237371,0.127255629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9818,232935,0.060817,0.932195,0.006987,0.2262111,0.7059839,0.457977404,0.248006496,0.691523232,0.014460668,0.0,0.178248933,0.370350682,0.157384285,0.263245,0.736755,0.0,0.007805558,0.053011442,0.0,0.044166193,0.044166193,0.14143601,0.033476867,0.0,0.0,0.188827906,0.020059495,0.017323698,0.0,0.0,0.691523232,0.0,0.661265633,0.0,0.0,0.0,0.030257599
9819,537418,0.012508,0.972994,0.014498,0.0,0.972994,0.527822001,0.445171999,0.972994,0.0,0.024593396,0.624286572,0.324115004,0.0,0.159476,0.840524,0.0,0.012508,0.0,0.0,0.0,0.0637904,0.0318952,0.0318952,0.0318952,0.0,0.0,0.0,0.0,0.456128884,0.516865116,0.0,0.0,0.709400195,0.072024908,0.042908062,0.0,0.148660834
9820,498761,0.817884,0.14761,0.034506,0.0,0.14761,0.0,0.14761,0.0,0.14761,0.0,0.058662576,0.088947424,0.0,0.084249,0.915751,0.25642381,0.56146019,0.0,0.0,0.077087835,0.0,0.007161165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9822,602908,0.934865,0.060213,0.004922,0.0,0.060213,0.0,0.060213,0.060213,0.0,0.0,0.0,0.060213,0.0,0.522017,0.477983,0.0,0.662562197,0.272302803,0.0,0.0,0.410305362,0.0,0.074648431,0.0,0.037063207,0.0,0.0,0.0,0.060213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060213
9824,113940,0.138637,0.842335,0.019028,0.0,0.842335,0.08178399,0.76055101,0.411478963,0.430856037,0.257976886,0.260830717,0.250871791,0.072655605,0.440054,0.559946,0.099630926,0.039006074,0.0,0.146537982,0.036524482,0.073489018,0.183502518,0.0,0.0,0.0,0.0,0.0,0.0,0.255158516,0.156320447,0.0,0.113715503,0.090958248,0.0,0.0,0.0,0.206805212
9825,671990,0.882,0.088,0.03,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.029304,0.058696,0.0,0.061,0.939,0.646506,0.235494,0.0,0.0,0.0305,0.0,0.0,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9826,468232,0.809062,0.190938,0.0,0.046907548,0.144030452,0.107154624,0.036875829,0.0,0.144030452,0.0,0.094294433,0.0238356,0.02590042,0.103641,0.896359,0.073195839,0.712315175,0.023551795,0.0,0.0,0.0,0.0,0.103641,0.0,0.0,0.046907548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9829,247569,0.820527,0.136001,0.043472,0.0272002,0.1088008,0.0,0.1088008,0.058598044,0.050202756,0.0,0.0,0.1088008,0.0,0.02776,0.97224,0.28010084,0.54042616,0.0,0.0,0.0,0.0,0.0,0.02776,0.0,0.0,0.0272002,0.0,0.0,0.058598044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058598044
9835,775011,0.855425,0.127717,0.016858,0.0638585,0.0638585,0.0,0.0638585,0.0,0.0638585,0.0,0.0,0.0638585,0.0,0.022234,0.977766,0.0,0.836851157,0.018573843,0.0,0.0,0.022234,0.0,0.0,0.0,0.0,0.0638585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9837,100727,0.816171,0.156441,0.027388,0.0,0.156441,0.0,0.156441,0.135760751,0.020680249,0.0,0.0,0.156441,0.0,0.042799,0.957201,0.766569024,0.049601976,0.0,0.0,0.0213995,0.0213995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04520833,0.090552421,0.0,0.0,0.045253539,0.0,0.0,0.045253539,0.045253539
9840,537359,0.114291,0.876479,0.00923,0.755381155,0.121097845,0.0,0.121097845,0.050638154,0.070459691,0.0,0.0,0.033941788,0.087156056,0.201218,0.798782,0.0,0.021658945,0.092632055,0.0,0.0,0.02515225,0.07545675,0.100609,0.0,0.0,0.571058334,0.161695379,0.022626687,0.0,0.0,0.050638154,0.0,0.050638154,0.0,0.0,0.0,0.0
9842,654463,0.0,1.0,0.0,0.011874,0.988126,0.296421002,0.691704998,0.988126,0.0,0.111448755,0.583831283,0.189972164,0.102874786,0.277818,0.722182,0.0,0.0,0.0,0.0,0.0,0.17363625,0.0694545,0.03472725,0.0,0.0,0.011874,0.0,0.0,0.274394685,0.600107694,0.113623621,0.0,0.9176074,0.0,0.0,0.0,0.0705186
9850,617267,0.100969,0.859219,0.039812,0.0,0.859219,0.115653455,0.743565545,0.53833765,0.32088135,0.031991301,0.500094671,0.327133028,0.0,0.360761,0.639239,0.064273231,0.036695769,0.0,0.0721522,0.0360761,0.0,0.1443044,0.1082283,0.0,0.0,0.0,0.0,0.0,0.297717409,0.202897845,0.037722396,0.024866893,0.220903086,0.0,0.0,0.0,0.292567671
9855,949309,0.012888,0.987112,0.0,0.025322384,0.961789616,0.170715733,0.791073883,0.78561765,0.176171966,0.331946297,0.4466349,0.0825706,0.100637818,0.180705,0.819295,0.012888,0.0,0.0,0.0,0.0,0.072282,0.072282,0.0,0.036141,0.0,0.025322384,0.0,0.0,0.423942067,0.361675583,0.0,0.0,0.39441777,0.147811604,0.022954962,0.0,0.220433314
9856,595996,0.178786,0.821214,0.0,0.0,0.821214,0.288632906,0.532581094,0.0,0.821214,0.353870967,0.073616908,0.193627479,0.200097824,0.680828,0.319172,0.168196863,0.010589137,0.0,0.0,0.0,0.097390403,0.425637326,0.157800271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9857,798225,0.904,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137503,0.862497,0.443440928,0.460559072,0.0,0.0275006,0.0550012,0.0,0.0,0.0550012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9858,149254,0.088088,0.911912,0.0,0.0,0.911912,0.029181184,0.882730816,0.823456536,0.088455464,0.029181184,0.64745752,0.235273296,0.0,0.147,0.853,0.058754696,0.029333304,0.0,0.0,0.0,0.0588,0.0588,0.0294,0.0,0.0,0.0,0.0,0.0,0.293973983,0.382083833,0.14739872,0.0,0.029644435,0.029644435,0.058465414,0.264329548,0.441372703
9859,310138,0.817752,0.105842,0.076406,0.0,0.105842,0.0,0.105842,0.0,0.105842,0.0,0.0,0.105842,0.0,0.0,1.0,0.787171346,0.030580654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9860,503102,0.094,0.906,0.0,0.395016,0.510984,0.046499544,0.464484456,0.348491088,0.162492912,0.0,0.348491088,0.162492912,0.0,0.14,0.86,0.0,0.023218,0.070782,0.000981,0.0,0.04638634,0.0,0.0231231,0.0,0.06950944,0.186052536,0.0,0.208963464,0.302141773,0.046349315,0.0,0.0,0.0,0.023325554,0.023325554,0.0,0.30183998
9862,872839,0.0,1.0,0.0,0.0,1.0,0.011979,0.988021,1.0,0.0,0.0,0.301744,0.608319,0.089937,0.030138,0.969862,0.0,0.0,0.0,0.0,0.0,0.030138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72988,0.27012,0.0,0.0,0.058298,0.941702,0.0,0.0,0.0
9863,105572,0.0,1.0,0.0,0.0,1.0,0.283699,0.716301,1.0,0.0,0.025967,0.400439,0.573594,0.0,0.067803,0.932197,0.0,0.0,0.0,0.0,0.0,0.0339015,0.0,0.0,0.0339015,0.0,0.0,0.0,0.0,0.531572,0.449253,0.019175,0.0,1.0,0.0,0.0,0.0,0.0
9864,768135,0.066933,0.91009,0.022977,0.06643657,0.84365343,0.199945863,0.643707567,0.84365343,0.0,0.0,0.577636849,0.244059657,0.021956924,0.068,0.932,0.066933,0.0,0.0,0.0,0.022666644,0.022666644,0.0,0.022666644,0.0,0.0,0.06643657,0.0,0.0,0.288529473,0.488475336,0.066648621,0.0,0.754315594,0.044668918,0.0,0.0,0.044668918
9867,194722,0.013076,0.903978,0.082946,0.066259779,0.837718221,0.041617003,0.796101217,0.584452546,0.253265674,0.177168189,0.545475193,0.084565141,0.03050886,0.778164,0.221836,0.0,0.013076,0.0,0.0,0.0,0.118280928,0.40075446,0.094157844,0.141625848,0.02334492,0.048304771,0.0,0.017955009,0.0,0.0,0.584452546,0.182735518,0.401717029,0.0,0.0,0.0,0.0
9868,399510,0.082419,0.917581,0.0,0.058591217,0.858989783,0.0,0.858989783,0.786176655,0.072813128,0.0,0.501276373,0.234851243,0.122862168,0.219778,0.780222,0.082419,0.0,0.0,0.018241574,0.0549445,0.036702926,0.0,0.109889,0.0,0.0,0.0,0.0,0.058591217,0.425209933,0.303750357,0.057216365,0.0,0.613831795,0.057448287,0.018887108,0.0,0.096009465
9869,847422,0.879213,0.120787,0.0,0.0,0.120787,0.052121644,0.068665356,0.082970402,0.037816598,0.0,0.019880332,0.081632082,0.019274586,0.0,1.0,0.311603638,0.567609362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082970402,0.0,0.0,0.082970402,0.0,0.0,0.0,0.0
9870,812059,0.823345,0.175465,0.00119,0.0,0.175465,0.0,0.175465,0.0,0.175465,0.0,0.089502065,0.085962935,0.0,0.083413,0.916587,0.279590672,0.543754328,0.0,0.0,0.0,0.027804306,0.027804306,0.027804306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9873,121960,0.847647,0.123771,0.028582,0.0,0.123771,0.0,0.123771,0.0,0.123771,0.0,0.075322575,0.036375059,0.012073366,0.162409,0.837591,0.822394748,0.025252252,0.0,0.0,0.0974454,0.0,0.0,0.0649636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9874,864258,0.895989,0.075242,0.028769,0.0,0.075242,0.0,0.075242,0.0,0.075242,0.0,0.0,0.0,0.075242,0.853498,0.146502,0.800273183,0.087987016,0.007727905,0.019636428,0.027320471,0.0,0.0,0.453954249,0.352586852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876,339871,0.059,0.922,0.019,0.038724,0.883276,0.346244192,0.537031808,0.519366288,0.363909712,0.0,0.421322652,0.442521276,0.019432072,0.765,0.235,0.020591,0.038409,0.0,0.72525978,0.0,0.01987011,0.0,0.01987011,0.0,0.0,0.019362,0.0,0.019362,0.307984209,0.134515869,0.076866211,0.0,0.211593461,0.057707308,0.019235769,0.0,0.230829231
9880,557896,0.014421,0.984502,0.001077,0.0,0.984502,0.381012119,0.603489881,0.984502,0.0,0.093281565,0.757940524,0.133280896,0.0,0.343468,0.656532,0.0,0.014421,0.0,0.0,0.0,0.062517358,0.0,0.096879271,0.184071027,0.0,0.0,0.0,0.0,0.277629564,0.555259128,0.151613308,0.025597052,0.883098294,0.025597052,0.0,0.0,0.050209602
9881,440205,0.86987,0.043043,0.087087,0.0,0.043043,0.0,0.043043,0.0,0.043043,0.0,0.0,0.043043,0.0,0.214,0.786,0.58716225,0.28270775,0.0,0.0,0.047508,0.0,0.0,0.118984,0.047508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9883,768238,0.822823,0.133133,0.044044,0.0,0.133133,0.0,0.133133,0.0,0.133133,0.0,0.0,0.110899789,0.022233211,0.349,0.651,0.288810873,0.534012127,0.0,0.0,0.046417,0.0,0.0,0.1396,0.162983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9884,121394,0.0,1.0,0.0,0.0,1.0,0.642087,0.357913,1.0,0.0,0.0,0.487344,0.512656,0.0,0.024305,0.975695,0.0,0.0,0.0,0.0,0.0,0.024305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044547,0.877393,0.07806,0.0,1.0,0.0,0.0,0.0,0.0
9886,395280,0.105244,0.888115,0.006641,0.0,0.888115,0.13573772,0.75237728,0.782019894,0.106095106,0.037473124,0.283209216,0.377457756,0.189974015,0.255044,0.744956,0.051552616,0.053691384,0.0,0.036434821,0.0,0.072869641,0.072869641,0.072869641,0.0,0.0,0.0,0.0,0.0,0.444069997,0.337949897,0.0,0.0,0.619380871,0.068971027,0.0,0.0,0.093667997
9891,114966,0.044961,0.955039,0.0,0.035703178,0.919335822,0.02252097,0.896814852,0.871915561,0.047420261,0.023887103,0.435409397,0.370218374,0.089820029,0.235384,0.764616,0.010091856,0.034869144,0.0,0.028304691,0.058850472,0.118541736,0.029687101,0.0,0.0,0.0,0.0,0.0,0.035703178,0.513748343,0.302784013,0.055383205,0.0,0.0,0.427777469,0.267705979,0.069146392,0.107286594
9892,510280,0.135325,0.864675,0.0,0.061375496,0.803299504,0.043234383,0.760065121,0.606889562,0.196409942,0.244167704,0.309549054,0.249582746,0.0,0.329257,0.670743,0.057279419,0.078045581,0.0,0.0,0.0,0.059924774,0.209407452,0.059924774,0.0,0.0,0.061375496,0.0,0.0,0.25573962,0.288583269,0.062566066,0.028997183,0.063347739,0.050679527,0.0,0.0,0.463865113
9894,351357,0.88453,0.071126,0.044344,0.0,0.071126,0.0,0.071126,0.071126,0.0,0.0,0.0,0.0,0.071126,0.174736,0.825264,0.112114178,0.772415823,0.0,0.0,0.0,0.0698944,0.0,0.1048416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071126,0.071126,0.0,0.0,0.0,0.0,0.0
9903,289180,0.96097,0.0,0.03903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035553,0.964447,0.031892672,0.929077328,0.0,0.0,0.035553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9905,845029,0.169977,0.830023,0.0,0.0,0.830023,0.463048251,0.366974749,0.486685646,0.343337354,0.0,0.152987349,0.474808017,0.202226804,0.166055,0.833945,0.014152795,0.155824205,0.0,0.089611083,0.051203391,0.0,0.014419054,0.010821472,0.0,0.0,0.0,0.0,0.0,0.147550921,0.119350408,0.219784318,0.0,0.486685646,0.0,0.0,0.0,0.0
9913,372247,0.87814,0.081008,0.040852,0.0,0.081008,0.0,0.081008,0.0,0.081008,0.0,0.029559819,0.051448181,0.0,0.057626,0.942374,0.5962474,0.2818926,0.0,0.0,0.028813,0.0,0.0,0.028813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9915,433109,0.03045,0.956451,0.013099,0.055721879,0.900729121,0.067533967,0.833195154,0.663892307,0.236836814,0.0,0.228506871,0.614369319,0.057852931,0.56237,0.43763,0.0,0.03045,0.0,0.1068503,0.05342515,0.13384406,0.05342515,0.16083782,0.02699376,0.02699376,0.055721879,0.0,0.0,0.213260134,0.30131881,0.149313363,0.067778757,0.287864368,0.052707074,0.023784606,0.026439511,0.20531799
9916,171406,0.120625,0.879375,0.0,0.0,0.879375,0.229404315,0.649970685,0.533518571,0.345856429,0.474485248,0.341494729,0.0,0.063395023,0.383111,0.616889,0.035537331,0.070860794,0.014226874,0.0,0.0,0.042525321,0.298060358,0.042525321,0.0,0.0,0.0,0.0,0.0,0.105098357,0.167679552,0.260740663,0.042824469,0.218355813,0.048450956,0.109583647,0.0,0.114303686
9919,875941,0.826397,0.135697,0.037907,0.0,0.135697,0.0,0.135697,0.0,0.135697,0.0,0.088703501,0.0,0.046993499,0.397921,0.602079,0.624113195,0.202283805,0.0,0.0,0.079637919,0.11945668,0.0,0.156215428,0.042610972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9924,375619,0.168448,0.831552,0.0,0.148950089,0.682601911,0.682601911,0.0,0.0,0.682601911,0.0,0.113320791,0.469337279,0.099943841,0.156482,0.843518,0.036210087,0.132237913,0.0,0.078241,0.0391205,0.0391205,0.0,0.0,0.0,0.0,0.074475044,0.074475044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9926,661099,0.950846,0.0,0.049154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088627,0.911373,0.44808903,0.50275697,0.0,0.0,0.0,0.041320123,0.0,0.0,0.047306877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9928,268864,0.104005,0.886312,0.009683,0.316324753,0.569987247,0.086098854,0.483888394,0.163928902,0.406058345,0.023928635,0.069091004,0.380594165,0.096374014,0.8098,0.1902,0.009281614,0.052449409,0.042273976,0.0,0.0,0.3425454,0.2494184,0.1247092,0.093127,0.0,0.283211245,0.033113508,0.0,0.0,0.045313883,0.118615019,0.0,0.116909175,0.0,0.0,0.0,0.047019727
9932,730777,0.045076,0.947303,0.007621,0.947303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238856,0.761144,0.0,0.0,0.045076,0.0,0.0,0.0,0.0,0.079539048,0.159316952,0.0,0.645972547,0.276504483,0.024825022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9933,125861,0.112172,0.887828,0.0,0.570923122,0.316904878,0.193530006,0.123374872,0.260056579,0.056848298,0.037386219,0.173368835,0.106149824,0.0,0.049492,0.950508,0.0,0.006987418,0.105184582,0.0,0.0,0.024746,0.0,0.024746,0.0,0.0,0.154734439,0.043993623,0.372195631,0.045756435,0.14363523,0.070664914,0.0,0.118051384,0.0,0.0,0.0,0.142005195
9934,116979,0.051752,0.948248,0.0,0.905761748,0.042486252,0.042486252,0.0,0.0,0.042486252,0.0,0.042486252,0.0,0.0,0.196541,0.803459,0.0,0.0,0.051752,0.0,0.0,0.0,0.0,0.163462757,0.033078243,0.0,0.636578414,0.234296109,0.034887225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9942,754643,0.014221,0.985779,0.0,0.015859213,0.969919787,0.076504363,0.893415424,0.969919787,0.0,0.251891079,0.718028709,0.0,0.0,0.277221,0.722779,0.0,0.014221,0.0,0.0,0.025227111,0.050454222,0.050454222,0.151085445,0.0,0.0,0.015859213,0.0,0.0,0.30459652,0.555733001,0.109590267,0.13566947,0.208786873,0.225792477,0.110473864,0.090123007,0.199074097
9945,589519,0.1679,0.830841,0.001258,0.528812849,0.302028151,0.0,0.302028151,0.226922207,0.075105944,0.0,0.302028151,0.0,0.0,0.161218,0.838782,0.0,0.003974361,0.163925639,0.0,0.0,0.0403045,0.0,0.080609,0.0403045,0.0,0.256840699,0.134565419,0.137406731,0.0,0.226922207,0.0,0.0,0.0,0.0,0.0,0.0,0.226922207
